id,comment_text,AMBIENCE#GENERAL,DRINKS#PRICES,DRINKS#QUALITY,DRINKS#STYLE_OPTIONS,FOOD#PRICES,FOOD#QUALITY,FOOD#STYLE_OPTIONS,LOCATION#GENERAL,RESTAURANT#GENERAL,RESTAURANT#MISCELLANEOUS,RESTAURANT#PRICES,SERVICE#GENERAL
7583,"As a retired hipster, I can say with some degree of certainty that for the last year Lucky Strike has been the best laid-back late night in the city.",0,0,0,0,0,0,0,0,1,0,0,0
4970,"The wait staff is pleasant, fun, and for the most part gorgeous (in the wonderful aesthetic beautification way, not in that she's-way-cuter-than-me-that-b@#$ * way).",0,0,0,0,0,0,0,0,0,0,0,1
236,"The food is yummy, especially their cooked-to-perfection mussels in spicy tomato sauce and their shoestring crispy fries.",0,0,0,0,0,1,0,0,0,0,0,0
581,"but the best part about ls is the late night atmosphere, delightfully free of the BTs.",1,0,0,0,0,0,0,0,0,0,0,0
8797,"You can get a completely delish martini in a glass (that's about 2 1/2 drinks) for $ 8.50 (I recommend the Vanilla Shanty, mmmm!) in a great homey setting with great music.",1,1,1,1,0,0,0,0,0,0,0,0
996,"The in-house lady DJ on Saturday nights has outrageously good taste in music, and moreover, takes requests.",1,0,0,0,0,0,0,0,0,0,0,0
8600,You can't go wrong with this place.,0,0,0,0,0,0,0,0,1,0,0,0
2112,Suan is a great place that I often take my friends (classmates) too.,0,0,0,0,0,0,0,0,1,0,0,0
701,"Its location is good and the fact that Hutner College is near and their prices are very reasonable, makes students go back to Suan again and again.",0,0,0,0,0,0,0,1,0,0,1,0
4482,I LOVE their Thai,0,0,0,0,0,1,0,0,0,0,0,0
1924,noodles with shrimp and chicken and coconut juice is the MUST!,0,0,0,0,0,1,0,0,0,0,0,0
7086,I will go back to Suan soon!,0,0,0,0,0,0,0,0,1,0,0,0
1491,in summer-eat outside on a terrace (another great feature of Suan)!!!,1,0,0,0,0,0,0,0,0,0,0,0
3114,I can not imagine a friendlier staff working in a restaurant.,0,0,0,0,0,0,0,0,0,0,0,1
452,I can not imagine better indian food in all of the city.,0,0,0,0,0,1,0,0,0,0,0,0
8186,I can not imagine you not rushing out to eat there.,0,0,0,0,0,0,0,0,1,0,0,0
2135,"during the course of the past 3 months, the chef and staff changed and it was not for the better.",0,0,0,0,0,1,0,0,0,0,0,1
4575,I wish they would change back to what it was before.,0,0,0,0,0,0,0,0,1,0,0,0
3144,The food now is inconsistent.,0,0,0,0,0,1,0,0,0,0,0,0
7332,This is the kind of place you'd like to take all your friends to and still keep a secret.,0,0,0,0,0,0,0,0,0,1,0,0
6384,The setting is casual and romantic.,1,0,0,0,0,0,0,0,0,0,0,0
5403,Prices are very good.,0,0,0,0,0,0,0,0,0,0,1,0
4390,The food is excellent!,0,0,0,0,0,1,0,0,0,0,0,0
4257,"if you're daring, try the balsamic vinegar over icecream, it's wonderful!",0,0,0,0,0,1,0,0,0,0,0,0
3982,"Do not get the Go Go Hamburgers, no matter what the reviews say.",0,0,0,0,0,1,0,0,0,0,0,0
4021,the Go Go Hamburgers were such a rip-off ($ 8.95 for four small meat patties in steamed buns) and not worth trying.,0,0,0,0,1,1,1,0,0,0,0,0
986,"The rest of the dim sum, though pricey by chinatown standards, is worth it.",0,0,0,0,1,1,0,0,0,0,0,0
9632,Steamed fresh so brought hot hot hot to your table.,0,0,0,0,0,1,0,0,0,0,0,0
9674,"The wait here is long for dim sum, but if you don't like sharing tables or if the typical raucous dim sum atmosphere is not your gig, this is a sleek (for chinatown) alternative.",1,0,0,0,0,0,0,0,0,1,0,1
2871,"A few tips: skip the turnip cake, roast pork buns and egg custards.",0,0,0,0,0,1,0,0,0,0,0,0
5728,"The turnip cake, roast pork buns and egg custards are overpriced and you can get better just around the corner:",0,0,0,0,1,1,0,0,0,0,0,0
7020,I was pleasantly suprised.,0,0,0,0,0,0,0,0,1,0,0,0
9918,the food was exceptional.,0,0,0,0,0,1,0,0,0,0,0,0
9179,"I choose to go with one of the special, the braised lamb shank in red wine, which was excellent.",0,0,0,0,0,1,0,0,0,0,0,0
8555,The service was friendly and the atmosphere was casual.,1,0,0,0,0,0,0,0,0,0,0,1
996,The restaurant is a bit noisy but that is something that can be overlooked once you sit down and enjoy a great meal,1,0,0,0,0,1,0,0,0,0,0,0
5787,this little place has a cute interior decor and affordable city prices.,1,0,0,0,0,0,0,0,0,0,1,0
8960,"the pad se ew chicken was delicious, however the pad thai was far too oily.",0,0,0,0,0,1,0,0,0,0,0,0
6760,"Have eaten at ginger house several times, and it's always good.",0,0,0,0,0,0,0,0,1,0,0,0
8816,the fried dumplings are GREAT!,0,0,0,0,0,1,0,0,0,0,0,0
3266,Finally a reliable Chinese restaurant!,0,0,0,0,0,0,0,0,1,0,0,0
8788,This place would be so much better served by being run by a group that actually understands customer service.,0,0,0,0,0,0,0,0,0,0,0,1
6948,"The only thing you can do here is walk in and eat.. but planning an event, especially a small, intimate one, forget about it.",0,0,0,0,0,0,0,0,0,1,0,0
1148,"The customer service are not helpful in the least and will give you the grand run around so by the time the event date rolls around you will not only regret chosing this place, but also become hostile!",0,0,0,0,0,0,0,0,0,0,0,1
4376,"Nobody at this restaurant will give firm answers about anything and in the end, not one person takes responsibility for anything.",0,0,0,0,0,0,0,0,0,0,0,1
1184,"Terrible, terrible management-deserves to be shut-down.",0,0,0,0,0,0,0,0,1,0,0,1
4121,Never fails to please.,0,0,0,0,0,0,0,0,1,0,0,0
2909,"Felicious bagels, especially when right out of the oven.",0,0,0,0,0,1,0,0,0,0,0,0
1582,Spreads and toppings are great-though a bit pricey.,0,0,0,0,1,1,0,0,0,0,0,0
2474,Service is fast and friendly.,0,0,0,0,0,0,0,0,0,0,0,1
961,"Only drawback-service won't toast your bagel, and they don't make eggs for the bagel.",0,0,0,0,0,0,0,0,0,0,0,1
3331,But that is highly forgivable.,0,0,0,0,0,0,0,0,0,0,0,1
7014,"Been there, done that, and new york, it's not that big a deal.",0,0,0,0,0,0,0,0,1,0,0,0
735,"The food is decent at best, and the ambience, well, it's a matter of opinion, some may consider it to be a sweet thing, I thought it was just annoying.",1,0,0,0,0,1,0,0,0,0,0,0
865,"If celebrities make you sweat, then your in for a ride, but if your like most around these parts then you'll just yawn and wonder what s with all the hype.",0,0,0,0,0,0,0,0,0,1,0,0
1494,"Rao is a good restaurant, but it's nothing special.",0,0,0,0,0,0,0,0,1,0,0,0
8402,"But after last night, spice grill is the only place I'm eating indian cuisine.",0,0,0,0,0,1,0,0,0,0,0,0
7686,You must try the shrimp appetizers.,0,0,0,0,0,1,0,0,0,0,0,0
8210,Even my indian friend couldn't believe how good and tasty everything was.,0,0,0,0,0,1,0,0,0,0,0,0
6066,This place has the the correct ambience and an excellent staff to make you feel like a guest and a friend at the same time.,1,0,0,0,0,0,0,0,0,0,0,1
1626,"Great food, great prices, great service.",0,0,0,0,0,1,0,0,0,0,1,1
5123,"If you are looking for a good quality, cheap eats-this is the place.",0,0,0,0,1,1,0,0,0,0,0,0
657,it's a perfect place to have a amanzing indian food.,0,0,0,0,0,1,0,0,0,0,0,0
2074,I really loved the different and inovated touch that's the cheff gives to the food.,0,0,0,0,0,0,1,0,0,0,0,0
8707,"also it's great to have dinner in a very romantic and confortable place, the service it's just perfect... they're so frendly that we never want to live the place!",1,0,0,0,0,0,0,0,0,0,0,1
543,"Their bagels are fine, but they are a little overcooked, and not really a ' special ' bagel experience.",0,0,0,0,0,1,0,0,0,0,0,0
7263,Great bagels made the old-fashioned way.,0,0,0,0,0,1,1,0,0,0,0,0
2100,Drawbacks: service is slow and they don't toast!,0,0,0,0,0,0,0,0,0,0,0,1
6474,The food was absolutely amazing!!,0,0,0,0,0,1,0,0,0,0,0,0
7308,The baked clams octopus we shared as appetizers were the best we've ever had!!,0,0,0,0,0,1,0,0,0,0,0,0
403,"The lamb was tender so full of flavor, the dessert was divine!!",0,0,0,0,0,1,0,0,0,0,0,0
8593,The waiter was attentive.,0,0,0,0,0,0,0,0,0,0,0,1
4423,The place itself is beautiful the bar scene seems to be happening.,1,0,0,0,0,0,0,0,0,0,0,0
1480,"Downtown Dinner 2002-Prixe fix: appetizers were ok, waiter gave me poor suggestion.. try the potato stuff kanish best one.",0,0,0,0,0,1,0,0,0,0,0,1
4096,"Small servings for main entree, I had salmon (was nt impressed) girlfriend had chicken, it was good.",0,0,0,0,0,1,1,0,0,0,0,0
5331,Dessert is a joke... dont bother,0,0,0,0,0,1,0,0,0,0,0,0
1405,"Volare virgins or weekly regulars, everyone gets treated the same and you can't ask for more than that when the service is this friendly.",0,0,0,0,0,0,0,0,0,0,0,1
4945,"The restaurant has a Family feel, not least with regard to the portions which are enormous; the veal alone could have single-handedly solved third world famine.",1,0,0,0,0,0,1,0,0,0,0,0
560,"The anti-pasta was excellent, especially the calamari, as were the filling pasta mains.",0,0,0,0,0,1,1,0,0,0,0,0
6295,The wine list is extensive and can easily hike up an otherwise reasonably priced meal.,0,0,0,1,1,0,0,0,0,0,0,0
952,"Still, any quibbles about the bill were off-set by the pour-your-own measures of liquers which were courtesey of the house...",0,0,0,1,0,0,0,0,0,0,1,0
4276,Fantastic place.,0,0,0,0,0,0,0,0,1,0,0,0
5131,Cute and decorative.,1,0,0,0,0,0,0,0,0,0,0,0
2130,A pleasant surprise.,0,0,0,0,0,0,0,0,1,0,0,0
4264,Go there to relax and feel like your somewhere else.,1,0,0,0,0,0,0,0,0,0,0,0
6228,Lucky strike is a great casual place to just grab a bite to eat.,0,0,0,0,0,0,0,0,1,0,0,0
1919,"Great food, great decor, great service.",1,0,0,0,0,1,0,0,0,0,0,1
4976,I recommend lucky strike!,0,0,0,0,0,0,0,0,1,0,0,0
1541,"This is the perfect spot for meeting friends, having lunch, dinner, pre-theatre or after-theatre drinks!",0,0,0,0,0,0,0,0,0,1,0,0
6960,(always ask the bartender for the SEASONAL beer!!!,0,0,1,0,0,0,0,0,0,0,0,0
4020,Guaranteed to be a tasty experience!),0,0,1,0,0,0,0,0,0,0,0,0
8236,Excellent spot for holiday get togethers with co-workers or friends that you haven't seen in a while.,0,0,0,0,0,0,0,0,0,1,0,0
9128,I have been doing all of the above at the Heartland Brewery for over 5 years now and I HAVE NEVER BEEN DISAPPOINTED!,0,0,0,0,0,0,0,0,1,0,0,0
3365,All the people that I bring there go back on their own and bring their friends!,0,0,0,0,0,0,0,0,0,1,0,0
5408,Go there once and oh yes... you will go back... you will...,0,0,0,0,0,0,0,0,1,0,0,0
5548,What a great place!,0,0,0,0,0,0,0,0,1,0,0,0
8344,Not the typical NYC gimmick theme restaurant.,1,0,0,0,0,0,0,0,0,0,0,0
6407,"A cool bar with great food, and tons of excellent beer.",1,0,1,1,0,1,0,0,0,0,0,0
9570,And even with it's Pub atmosphere they were great to my kids too!,0,0,0,0,0,0,0,0,0,0,0,1
7883,Loved the bar!,0,0,0,0,0,0,0,0,1,0,0,0
1715,The shrimp scampi was excellent and the antipasti were plentiful.,0,0,0,0,0,1,1,0,0,0,0,0
2125,It is expensive but well worth the money.,0,0,0,0,0,0,0,0,1,0,1,0
7350,"If you venture off the island of Manhattan and can't seem to find a great Italian restaurant, drive to Corona.",0,0,0,0,0,0,0,0,1,0,0,0
8581,The only thing more wonderful than the food (which is exceptional) is the service.,0,0,0,0,0,1,0,0,0,0,0,1
9152,The only thing the waiters don't do for you is wipe your chin when you leave.,0,0,0,0,0,0,0,0,0,0,0,1
9525,Wonderful at holiday time.,0,0,0,0,0,0,0,0,0,1,0,0
8520,Cozy romantic atomosphere with only around 15 tables at most.,1,0,0,0,0,0,0,0,0,0,0,0
8775,Service was very prompt but slightly rushed.,0,0,0,0,0,0,0,0,0,0,0,1
495,"Food was very good, but not what I would consider out of this world.",0,0,0,0,0,1,0,0,0,0,0,0
4773,Go here for a romantic dinner but not for an all out wow dining experience.,1,0,0,0,0,0,0,0,0,1,0,0
2572,My friend from milan and myself were pleasantly surprised when we arrived and everyone spoke italian.,0,0,0,0,0,0,0,0,0,1,0,0
3276,Too bad the food wasn't of the same heritage.,0,0,0,0,0,1,0,0,0,0,0,0
6067,"The porcini mushroom pasta special was tasteless, so was the seafood tagliatelle.",0,0,0,0,0,1,0,0,0,0,0,0
6377,A real dissapointment.,0,0,0,0,0,1,0,0,0,0,0,0
8537,But that wasn't the icing on the cake: a tiramisu that resembled nothing I have ever had.,0,0,0,0,0,1,0,0,0,0,0,0
5312,They should have called the tiramisu mascarpone with chocolate chips-good but a far cry from what the name implies.,0,0,0,0,0,1,0,0,0,0,0,0
1595,Priced at upper intermediate range.,0,0,0,0,0,0,0,0,0,0,1,0
6709,I really liked this place.,0,0,0,0,0,0,0,0,1,0,0,0
5658,"Everything I had was good, and I'm a eater.",0,0,0,0,0,1,0,0,0,0,0,0
2070,This place was pretty inexpensive too.,0,0,0,0,0,0,0,0,0,0,1,0
9419,This place has the best Chinese style BBQ ribs in the city.,0,0,0,0,0,1,1,0,0,0,0,0
1062,I also recommend the rice dishes or the different varieties of congee (rice porridge).,0,0,0,0,0,1,0,0,0,0,0,0
713,It's great to go for a quick lunch either alone or with a friend.,0,0,0,0,0,0,0,0,0,1,0,0
4923,It's definately not a place to go if you want to impress someone.,0,0,0,0,0,0,0,0,0,1,0,0
8743,"However, if you want great food at a great price and don't mind the decor, you can't beat this place.",1,0,0,0,1,1,0,0,0,0,0,0
5138,Quick and friendly service.,0,0,0,0,0,0,0,0,0,0,0,1
6841,This is one of the best comfort food places in the city.,0,0,0,0,0,0,0,0,1,0,0,0
4887,It's somewhere you can eat and be happy.,0,0,0,0,0,0,0,0,1,0,0,0
5223,"When you 're sitting in their main dining room (which has a spectacular, hand-painted high ceiling) you'd never know there was a world outside.",1,0,0,0,0,0,0,0,0,0,0,0
5777,"The food is wonderful, tasty and filling, and the service is professional and friendly.",0,0,0,0,0,1,1,0,0,0,0,1
4467,"I can't wait for summer, when they serve outside on their gigantic patio.",1,0,0,0,0,0,0,0,0,0,0,0
5329,I recently tried suan and I thought that it was great.,0,0,0,0,0,0,0,0,1,0,0,0
8521,This little place definitely exceeded my expectations and you sure get a lot of food for your money.,0,0,0,0,1,0,1,0,1,0,0,0
8209,The service was fast and friendly and the food was very tasty and they had the best hot sauce to add to your meals.,0,0,0,0,0,1,0,0,0,0,0,1
141,I have to say that I am pleasantly suprised and I will most likely stop in again if I am in the neighborhood.,0,0,0,0,0,0,0,0,1,0,0,0
8620,They all know you.,0,0,0,0,0,0,0,0,0,0,0,1
1996,Good food.,0,0,0,0,0,1,0,0,0,0,0,0
2437,Good drink.,0,0,1,0,0,0,0,0,0,0,0,0
5195,How do you rate home ?,0,0,0,0,0,0,0,0,0,1,0,0
5334,I have never had cheescake like this.,0,0,0,0,0,1,0,0,0,0,0,0
5366,I thought I had died and gone to heaven.,0,0,0,0,0,1,0,0,0,0,0,0
9389,"Great spot, whether looking for a couple of drinks or quiet dinner.",0,0,0,0,0,0,0,0,1,1,0,0
1127,Warm and friendly in the winter and terrific outdoor seating in the warmer months.,1,0,0,0,0,0,0,0,0,0,0,0
7402,The food is great and they have a good selecion of wines at reasonable prices.,0,1,0,1,0,1,0,0,0,0,0,0
4581,Have been several times and the spot never dissapoints.,0,0,0,0,0,0,0,0,1,0,0,0
7859,We were less than impressed.,0,0,0,0,0,0,0,0,1,0,0,0
7440,"While the ambiance and atmosphere were great, the food and service could have been a lot better.",1,0,0,0,0,1,0,0,0,0,0,1
5966,"We ordered the chicken casserole, but what we got were a few small pieces of chicken, all dark meat and on the bone.",0,0,0,0,0,1,1,0,0,0,0,0
6234,Probably would not go again...,0,0,0,0,0,0,0,0,1,0,0,0
1280,"I've been to sapphire twice and both times the food was fine, if not good.",0,0,0,0,0,1,0,0,0,0,0,0
9485,"Stick with the chicken, beef, and lamb dishes.",0,0,0,0,0,1,0,0,0,0,0,0
919,"Service is friendly, and never had a problem walking in and getting a table.",0,0,0,0,0,0,0,0,0,1,0,1
2204,skip dessert.,0,0,0,0,0,1,0,0,0,0,0,0
798,Best Reuben sandwich ever!,0,0,0,0,0,1,0,0,0,0,0,0
8580,A classic!,0,0,0,0,0,1,0,0,0,0,0,0
8063,Don't miss bloom's on your next trip to manhatten.,0,0,0,0,0,0,0,0,1,0,0,0
9430,"It was the first place we ate on our first trip to New York, and it will be the last place we stop as we head out of town on our next trip to New York.",0,0,0,0,0,0,0,0,0,1,0,0
4127,Thanks Bloom's for a lovely trip.,0,0,0,0,0,0,0,0,1,0,0,0
4020,"The food was not fresh, the sauces were bland and very oily.",0,0,0,0,0,1,0,0,0,0,0,0
9400,The food just wasn't Thai.,0,0,0,0,0,1,0,0,0,0,0,0
5548,Was surprisingly disappointed.,0,0,0,0,0,1,0,0,0,0,0,0
5924,Pizza was a little soggy.,0,0,0,0,0,1,0,0,0,0,0,0
6064,Ravioli was good... but I have to say that I found everything a bit overpriced.,0,0,0,0,1,1,0,0,0,0,0,0
6595,Not enough wines by the glass either.,0,0,0,1,0,0,0,0,0,0,0,0
5036,"Service, however, was excellent... and I liked the setting/atmosphere a lot.",1,0,0,0,0,0,0,0,0,0,0,1
7611,"Food was just average... if they lowered the prices just a bit, it would be a bigger draw.",0,0,0,0,1,1,0,0,0,0,0,0
9801,This place is a great bargain.,0,0,0,0,0,0,0,0,0,0,1,0
5577,Authentic pakistani food.,0,0,0,0,0,1,0,0,0,0,0,0
8718,People are always friendly.,0,0,0,0,0,0,0,0,0,0,0,1
8315,Don't waste money on decor.,1,0,0,0,0,0,0,0,0,0,0,0
2749,"Just straight up cheap, good food.",0,0,0,0,1,1,0,0,0,0,0,0
476,Faan is sooo good.,0,0,0,0,0,0,0,0,1,0,0,0
2430,The best pad thai I've ever had.,0,0,0,0,0,1,0,0,0,0,0,0
4098,The design and atmosphere is just as good.,1,0,0,0,0,0,0,0,0,0,0,0
3623,Bottles of wine are cheap and good.,0,1,1,0,0,0,0,0,0,0,0,0
9220,What more could you want ?,0,0,0,0,0,0,0,0,1,0,0,0
2185,The food was actually aweful.,0,0,0,0,0,1,0,0,0,0,0,0
1847,I'm not picky-but the food was actually gross.,0,0,0,0,0,1,0,0,0,0,0,0
3024,"The mussles were the fishiest things I've ever tasted, the seabass was bland, the goat cheese salad was missing the goat cheese, the penne w/chicken had bones in it... the food was disgusting.",0,0,0,0,0,1,0,0,0,0,0,0
6735,"Nice atmosphere, the service was very pleasant and the desert was good.",1,0,0,0,0,1,0,0,0,0,0,1
820,Wouldn't recomend it for dinner!,0,0,0,0,0,0,0,0,1,0,0,0
1625,This is the perfect date spot for Williamsburg couples.,0,0,0,0,0,0,0,0,0,1,0,0
8940,The jukebox plays everything from Italian Opera to The Strokes.,1,0,0,0,0,0,0,0,0,0,0,0
4353,"The food is amazing, rich pastas and fresh doughy pizza.",0,0,0,0,0,1,1,0,0,0,0,0
1752,"Best of all is the warm vibe, the owner is super friendly and service is fast.",1,0,0,0,0,0,0,0,0,0,0,1
3347,"If only they delivered, they'd make a mint!",0,0,0,0,0,0,0,0,0,1,0,0
4287,Go here for the drinks!,0,0,1,0,0,0,0,0,0,0,0,0
1094,The drinks are amazing and half off till 8 pm.,0,1,1,0,0,0,0,0,0,0,0,0
9358,"Ask for Usha, the nicest bartender in manhattan.",0,0,0,0,0,0,0,0,0,0,0,1
8624,My fav was the sassy lassi...,0,0,1,0,0,0,0,0,0,0,0,0
1286,Yhis is an amazing place to try some roti rolls.,0,0,0,0,0,1,0,0,0,0,0,0
1192,I really recommend the very simple Unda (Egg) rolls.,0,0,0,0,0,1,0,0,0,0,0,0
3561,"Delicate spices, onions, eggs and a kick-ass roti.",0,0,0,0,0,1,0,0,0,0,0,0
2840,Amazing!,0,0,0,0,0,1,0,0,0,0,0,0
8380,"Toons has recently been redone, so it's now a very attractive space.",1,0,0,0,0,0,0,0,0,0,0,0
7079,The food's as good as ever.,0,0,0,0,0,1,0,0,0,0,0,0
357,"In an area sadly lacking in decent Thai food, this is one of the best spots.",0,0,0,0,0,1,0,0,0,0,0,0
9672,"Went here last night-nice decor, good service, but the food was surprisingly excellent.",1,0,0,0,0,1,0,0,0,0,0,1
6031,"The portions are HUGE, so it might be good to order three things to split (rather than one appetizer and entree per person) for two people.",0,0,0,0,0,0,1,0,0,0,0,0
7973,Can't wait to go back.,0,0,0,0,0,0,0,0,1,0,0,0
4648,Best drumsticks over rice and sour spicy soup in town!,0,0,0,0,0,1,0,0,0,0,0,0
3603,Beef noodle soup is good as well.,0,0,0,0,0,1,0,0,0,0,0,0
3283,The service is good and the resturant is clean.,1,0,0,0,0,0,0,0,0,0,0,1
9798,Best taiwanese food in ny!,0,0,0,0,0,1,0,0,0,0,0,0
8087,I have been to rao's probably 15 times the past 3 years and it keeps getting better.,0,0,0,0,0,0,0,0,1,0,0,0
3853,"For those that go once and don't enjoy rao's, all I can say is that they just don't get it.",0,0,0,0,0,0,0,0,1,0,0,0
6970,Rao's has the best service and atmosphere in NYC.,1,0,0,0,0,0,0,0,0,0,0,1
7408,Good luck getting a table.,0,0,0,0,0,0,0,0,0,1,0,0
6015,My roommate and I LOVE this place.,0,0,0,0,0,0,0,0,1,0,0,0
8920,"We recently decided to try this location, and to our delight, they have outdoor seating, perfect since I had my yorkie with me.",1,0,0,0,0,0,0,0,0,0,0,0
3093,Indoor was very cozy and cute.,1,0,0,0,0,0,0,0,0,0,0,0
7899,"The portion sizes here are huge, and the sushi is good.",0,0,0,0,0,1,1,0,0,0,0,0
1191,Staff is very accomodating.,0,0,0,0,0,0,0,0,0,0,0,1
4203,"Excellent dumplings served amid clean, chic decor.",1,0,0,0,0,1,0,0,0,0,0,0
6673,"I got the $10 10-piece dim sum combo, every bite of which was great.",0,0,0,0,0,1,0,0,0,0,0,0
3299,But $1 for each small piece???,0,0,0,0,1,0,0,0,0,0,0,0
135,Not worth it.,0,0,0,0,1,0,0,0,0,0,0,0
8716,I won't go back unless someone else is footing the bill.,0,0,0,0,0,0,0,0,1,0,1,0
6237,The decor is very simple but comfortable.,1,0,0,0,0,0,0,0,0,0,0,0
8426,The food was delicious but do not come here on a empty stomach.,0,0,0,0,0,1,1,0,0,0,0,0
7980,The portions are small but being that the food was so good makes up for that.,0,0,0,0,0,1,1,0,0,0,0,0
1251,You must have the crabmeat lasagna which is out of this world and the chocolate bread pudding for dessert.,0,0,0,0,0,1,0,0,0,0,0,0
6614,The staff there is very attentive and down to earth.,0,0,0,0,0,0,0,0,0,0,0,1
8356,I loved it and would go again.,0,0,0,0,0,0,0,0,1,0,0,0
9474,Great Indian food and the service is incredible.,0,0,0,0,0,1,0,0,0,0,0,1
9578,The owner truly caters to all your needs.,0,0,0,0,0,0,0,0,0,0,0,1
6972,"When family came in the owner gave them apps to test their palets, and then ordered for them.",0,0,0,0,0,0,0,0,0,0,0,1
657,Everyone was more then happy with the owner's choices.,0,0,0,0,0,0,0,0,0,0,0,1
5764,Great food and the prices are very reasonable.,0,0,0,0,0,1,0,0,0,0,1,0
7511,The food here does a great service to the name (Cantonese that is...).,0,0,0,0,0,1,0,0,0,0,0,0
104,I fell in love with the egg noodles in the beef broth with shrimp dumplings and slices of BBQ roast pork.,0,0,0,0,0,1,0,0,0,0,0,0
3109,this dish is my favorite and I always get it when I go there and never get tired of it.,0,0,0,0,0,1,0,0,0,0,0,0
4904,"Try the congee and the donut like deep fried dough they call Ow Ley Soh, a delicious and sweet tasting bread.",0,0,0,0,0,1,0,0,0,0,0,0
90,Simply some good tasting chinese food at incredible prices...,0,0,0,0,1,1,0,0,0,0,0,0
8860,Service is not what you are coming here for...,0,0,0,0,0,0,0,0,0,0,0,1
1966,Big wWng is a great place to eat and fill your stomach.,0,0,0,0,0,0,0,0,1,0,0,0
4958,"Whoever the jazz duo was, they were on POINT.",1,0,0,0,0,0,0,0,0,0,0,0
8396,"good music, great food, speedy service affordable prices.",1,0,0,0,0,1,0,0,0,0,1,1
5170,even the wine by the glass was good.,0,0,1,0,0,0,0,0,0,0,0,0
8896,"its a little out of the way if you don't live in the neighborhood, but definitely worth the trip from wherever you are.",0,0,0,0,0,0,0,1,1,0,0,0
9371,Consistently good japanese tapas.,0,0,0,0,0,1,0,0,0,0,0,0
9033,Always good drinks and service is pretty good;,0,0,1,0,0,0,0,0,0,0,0,1
4628,Atmosphere is nice and relaxed too...,1,0,0,0,0,0,0,0,0,0,0,0
8611,A great place to meet up for some food and drinks...,0,0,0,0,0,0,0,0,0,1,0,0
6740,Yakitori (bbq meats) is tasty too.,0,0,0,0,0,1,0,0,0,0,0,0
8880,"If you don't mind pre-sliced low quality fish, unfriendly staff and a sushi chef that looks like he is miserable then this is your place.",0,0,0,0,0,1,0,0,0,1,0,1
8484,Price and quality of fish alone will keep us from making a return visit.,0,0,0,0,1,1,0,0,1,0,0,0
6689,Wasn't going to share but I feel obligated... while sitting at the sushi bar dining we watched the chef accidentally drop a piece of Unagi on the floor and upon retrieving it from the floor proceed to use the piece in the delivery order he was preparing.,0,0,0,0,0,1,0,0,0,0,0,0
9875,No thanks!!!,0,0,0,0,0,0,0,0,1,0,0,0
9520,"This place, which is only a few months old, is perhaps Queens ' biggest secret!",0,0,0,0,0,0,0,0,1,0,0,0
5042,"fabulous decor-makes you feel like you're in a trendy Manhattan restaurant, very very good food, cheaply-priced, generally friendly staff, and if you're a Manhattanite, or spend most of your time in manhattan, rice avenue will make you feel at home..... very soho / village / upper west side minus the expensive prices and pretentious clientele..... all on roosevelt avenue!",1,0,0,0,1,1,0,1,0,0,1,1
7414,We were seated outside and the waiter spilled red wine and hot tea on myself and my date.,0,0,0,0,0,0,0,0,0,0,0,1
4946,We were then shooed inside.,0,0,0,0,0,0,0,0,0,0,0,1
2145,"One would think we'd get an apology or complimentary drinks-instead, we got a snobby waiter wouldn't even take our order for 15 minutes and gave us lip when we asked him to do so.",0,0,0,0,0,0,0,0,0,0,0,1
8295,"We left, never to return.",0,0,0,0,0,0,0,0,1,0,0,0
7277,"With so many good restaurants on the UWS, I don't need overpriced food, absurdly arrogant wait-staff who don't recognize they work at a glorified diner, clumsy service, and management that doesn't care.",0,0,0,0,1,0,0,0,0,0,0,1
9605,I am relatively new to the area and tried Pick a bgel on 2nd and was disappointed with the service and I thought the food was overated and on the pricey side.,0,0,0,0,1,1,0,0,0,0,0,1
2299,The food is okay and the prices here are mediocre.,0,0,0,0,0,1,0,0,0,0,1,0
9011,Baluchi's has solid food and a nice decor at reasonable prices.,1,0,0,0,0,1,0,0,0,0,1,0
2670,The only problem is that the manager is a complete incompetent.,0,0,0,0,0,0,0,0,0,0,0,1
4140,He offers subpar service and has no personality.,0,0,0,0,0,0,0,0,0,0,0,1
157,"In fact, it appears the manager is going to go postal at any moment.",0,0,0,0,0,0,0,0,0,0,0,1
6949,There is no excuse for such lousy service!,0,0,0,0,0,0,0,0,0,0,0,1
9271,I have never before eaten 40 pieces of relatively good nigiri.,0,0,0,0,0,1,0,0,0,0,0,0
593,You can do it here.,0,0,0,0,0,0,1,0,0,0,0,0
6035,$20 for all you can eat sushi can not be beaten.,0,0,0,0,1,0,0,0,0,0,0,0
6895,"I went to areo on a Sunday afternoon with four of my girlfriends, and spent three enjoyable hours there.",0,0,0,0,0,0,0,0,1,0,0,0
6588,"Most of the servers are very attentive, friendly and quite attractive.",0,0,0,0,0,0,0,0,0,0,0,1
4612,"The vibe is very relaxed and cozy, service was great and the food was excellent!",1,0,0,0,0,1,0,0,0,0,0,1
300,Me and my girls will definitely go back.,0,0,0,0,0,0,0,0,1,0,0,0
1482,Food was good and the view of the new york city skiline was terrific even on a foggy rainy day like that of when I went.,0,0,0,0,0,1,0,1,0,0,0,0
1475,I would highly recommand requesting a table by the window.,0,0,0,0,0,0,0,1,0,0,0,0
78,Although they do the typical what kind of water would you like questions the service was good and overall very relaxing to place to eat.,1,0,0,0,0,0,0,0,0,0,0,1
