FOOD#PRICES	the food is flavorful , plentiful and reasonably priced .
AMBIENCE#GENERAL	the atmosphere is relaxed and casual .
RESTAURANT#MISCELLANEOUS	it 's a great place to order from or sit - in .
RESTAURANT#PRICES	inexpensive , unassuming , great time !
RESTAURANT#GENERAL	inexpensive , unassuming , great time !
FOOD#QUALITY	sushi experience was unbelievable with my fiance .
RESTAURANT#GENERAL	try it !
RESTAURANT#GENERAL	very pleased
FOOD#QUALITY	good creative rolls !
FOOD#STYLE_OPTIONS	good creative rolls !
RESTAURANT#MISCELLANEOUS	yamato is an excellent place to go if you re not into sashimi , or if you have friends who does nt like sushi much .
FOOD#QUALITY	they have great rolls , the triple color and norwegetan rolls , are awesome and filling .
FOOD#STYLE_OPTIONS	they have great rolls , the triple color and norwegetan rolls , are awesome and filling .
FOOD#QUALITY	one special roll and one regular roll is enough to fill you up , but save room for dessert !
FOOD#STYLE_OPTIONS	one special roll and one regular roll is enough to fill you up , but save room for dessert !
FOOD#QUALITY	they have a delicious banana chocolate dessert , as well as a great green tea tempura .
FOOD#QUALITY	the appetizers are also delicious !
FOOD#QUALITY	amazing food .
AMBIENCE#GENERAL	mazing interior .
FOOD#QUALITY	great food !
FOOD#QUALITY	i 've had my fair share of modern japanese and this spot delivers .
AMBIENCE#GENERAL	the atmosphere was pretty nice but had a bit lacking , which it tries to make up for with a crazy scheme of mirrors .
AMBIENCE#GENERAL	if you 're into being lost when you 're just five feet from your table then hey , that 's a good thing .
FOOD#QUALITY	despite the confusing mirrors this will likely be my go - to for modern japanese food for the foreseeable future .
AMBIENCE#GENERAL	despite the confusing mirrors this will likely be my go - to for modern japanese food for the foreseeable future .
FOOD#QUALITY	indo chinese food , pretty good ...
AMBIENCE#GENERAL	not a very fancy place but very good chinese style indian food .
FOOD#QUALITY	not a very fancy place but very good chinese style indian food .
FOOD#QUALITY	the chicken lollipop is my favorite , most of the dishes ( i have to agree with a previous reviewer ) are quite oily and very spicy , espeically the chilli chicken .
FOOD#QUALITY	my mom originally introduced me to this place , but even she ( being indian ) feels the food can be somewhat over the top spicy and far too oily .
RESTAURANT#GENERAL	still we keep going back :)
FOOD#QUALITY	i was speechless by the horrible food .
FOOD#QUALITY	i attended a holiday dinner at the restaurant , and the food was majorly disappointing .
SERVICE#GENERAL	rather than preparing vegetarian dish , the chef presented me with a plate of steamed vegetables ( minus sauce , seasoning , or any form or aesthetic presentation ) .
FOOD#QUALITY	rather than preparing vegetarian dish , the chef presented me with a plate of steamed vegetables ( minus sauce , seasoning , or any form or aesthetic presentation ) .
FOOD#STYLE_OPTIONS	rather than preparing vegetarian dish , the chef presented me with a plate of steamed vegetables ( minus sauce , seasoning , or any form or aesthetic presentation ) .
RESTAURANT#GENERAL	i was so stunned , and i left the dinner hungry and majorly disappointing .
RESTAURANT#MISCELLANEOUS	this place survives on reputation alone .
RESTAURANT#GENERAL	i will never return .
RESTAURANT#GENERAL	best in all of nyc
RESTAURANT#GENERAL	this is the most wonderful restaurant in all of new york city , not just brooklyn ...
FOOD#QUALITY	for 7 years they have put out the most tasty , most delicious food and kept it that way ...
RESTAURANT#GENERAL	never swaying , never a bad meal , never bad service ...
FOOD#QUALITY	never swaying , never a bad meal , never bad service ...
SERVICE#GENERAL	never swaying , never a bad meal , never bad service ...
RESTAURANT#GENERAL	you should travel from the bronx to try it ...
FOOD#QUALITY	great food , great wine list , great service in a great neighborhood ...
DRINKS#STYLE_OPTIONS	great food , great wine list , great service in a great neighborhood ...
SERVICE#GENERAL	great food , great wine list , great service in a great neighborhood ...
LOCATION#GENERAL	great food , great wine list , great service in a great neighborhood ...
FOOD#QUALITY	so delicious ! ! ! ! ! !
RESTAURANT#GENERAL	patsy 's pizza = true love
FOOD#QUALITY	hands down the best pizza on the planet .
FOOD#QUALITY	in about 12 minutes , the thing is gone .
FOOD#QUALITY	great hot dogs ..
FOOD#QUALITY	the hot dogs were juicy and tender inside and had plenty of crunch and snap on the outside .
FOOD#QUALITY	great toppings definitely a place you need to check out for late night munchies or a mid day boost !
RESTAURANT#MISCELLANEOUS	great toppings definitely a place you need to check out for late night munchies or a mid day boost !
FOOD#QUALITY	great taste
FOOD#QUALITY	great , original taste .
FOOD#QUALITY	for me dishes a little oily , but overall dining experience good .
RESTAURANT#GENERAL	for me dishes a little oily , but overall dining experience good .
SERVICE#GENERAL	helpful service and average price per dish $ 10 .
FOOD#PRICES	helpful service and average price per dish $ 10 .
AMBIENCE#GENERAL	the only thing that strikes you is the decor ? (not very pleasant ) .
FOOD#QUALITY	great food
FOOD#QUALITY	this place has great indian chinese food .
FOOD#QUALITY	the flavors are amazing and the value is phenomenal .
FOOD#PRICES	the flavors are amazing and the value is phenomenal .
RESTAURANT#MISCELLANEOUS	be prepared to wait , because the place is pretty tiny .
RESTAURANT#MISCELLANEOUS	also , they do not take credit card so come with cash !
AMBIENCE#GENERAL	even though the place is not beautiful , the food speaks for itself .
FOOD#QUALITY	even though the place is not beautiful , the food speaks for itself .
FOOD#QUALITY	best indian chinese in the city , by far !
RESTAURANT#GENERAL	amazing my favorite ! ! !
RESTAURANT#GENERAL	i came across village underground by accident , now i go there all the time .
DRINKS#QUALITY	the martinis are amazing and very fairly priced .
DRINKS#PRICES	the martinis are amazing and very fairly priced .
SERVICE#GENERAL	the service is amazing , i 've had different waiters and they were all nice , which is a rare thing in nyc .
AMBIENCE#GENERAL	the dj is awesome , i have been there for my birthday and a bunch of other times with friends and i keep going back .
RESTAURANT#GENERAL	the dj is awesome , i have been there for my birthday and a bunch of other times with friends and i keep going back .
SERVICE#GENERAL	you can get a table without a reservation if you get there early i they do n't make you by bottles .
SERVICE#GENERAL	which lets face it .... at times it 's a good thing .
RESTAURANT#PRICES	in the end you end up with a fair tab and nothing but a great time ! ! !
RESTAURANT#GENERAL	in the end you end up with a fair tab and nothing but a great time ! ! !
RESTAURANT#GENERAL	one of the best , if not the best , restaurants in park slope ( and ny in general )
FOOD#QUALITY	everything on the menu is great .
RESTAURANT#GENERAL	one of the best , if not the best , restaurants in park slope ( and ny in general ) is the real deal .
AMBIENCE#GENERAL	wish ny had more of these kind of places : intimate , superb food , homey , top notch all the way around , certainly worth the wait .
FOOD#QUALITY	wish ny had more of these kind of places : intimate , superb food , homey , top notch all the way around , certainly worth the wait .
RESTAURANT#GENERAL	wish ny had more of these kind of places : intimate , superb food , homey , top notch all the way around , certainly worth the wait .
FOOD#PRICES	but $ 500 for a dinner for two that did n't include wine ?
FOOD#QUALITY	look , the appetizers were really good .
FOOD#QUALITY	the entree was also very good .
FOOD#PRICES	ca n't argue about that , but they are clearly over priced .
AMBIENCE#GENERAL	what you are paying for is the environment and the name .
RESTAURANT#MISCELLANEOUS	what you are paying for is the environment and the name .
RESTAURANT#PRICES	what you are paying for is the environment and the name .
AMBIENCE#GENERAL	yes , the place is classy and beautiful , but they most certainly target the uber whealthy not the common joe that wants to go all out every once in a while .
RESTAURANT#PRICES	yes , the place is classy and beautiful , but they most certainly target the uber whealthy not the common joe that wants to go all out every once in a while .
FOOD#QUALITY	which of course is not real kobe but wagyu beef .
RESTAURANT#MISCELLANEOUS	surprised that a place of this caliber would advertise it as kobe .
FOOD#QUALITY	vanison was good but not amazing .
FOOD#QUALITY	bison was quite excellent however .
FOOD#QUALITY	dessert : pure disaster .
FOOD#QUALITY	just not good at all .
FOOD#STYLE_OPTIONS	some pineapple covered in a glaze of some kind and some pear tart thing not impressive at all .
FOOD#QUALITY	some pineapple covered in a glaze of some kind and some pear tart thing not impressive at all .
RESTAURANT#PRICES	i read reviews that called the restaurant too expensive and i thought to myself , but may be it is worth it .
RESTAURANT#GENERAL	i read reviews that called the restaurant too expensive and i thought to myself , but may be it is worth it .
RESTAURANT#MISCELLANEOUS	the four seasons has history and it is a sort of landmark of new york city restaurants , but trust me , they will charge you through the nose just so that you can say `` i 've been to the four seasons restaurant '' .
RESTAURANT#PRICES	the four seasons has history and it is a sort of landmark of new york city restaurants , but trust me , they will charge you through the nose just so that you can say `` i 've been to the four seasons restaurant '' .
RESTAURANT#GENERAL	i wanted to go there to see if it was worth it and sadly , curiousity got the best of me and i paid dearly for it .
RESTAURANT#PRICES	i wanted to go there to see if it was worth it and sadly , curiousity got the best of me and i paid dearly for it .
FOOD#QUALITY	all in all , the food was great ( except for the dessserts ) .
AMBIENCE#GENERAL	the environment is very upscale and you will see a lot of rich guys with trophy wives or just highly paid escorts .
RESTAURANT#MISCELLANEOUS	the environment is very upscale and you will see a lot of rich guys with trophy wives or just highly paid escorts .
FOOD#QUALITY	if you are going for the food , it will not be worth it .
SERVICE#GENERAL	you would think they would make up for it with service , sadly , no .
SERVICE#GENERAL	service was just ok , service is not what you 'd expect for $ 500 .
RESTAURANT#PRICES	service was just ok , service is not what you 'd expect for $ 500 .
RESTAURANT#GENERAL	terrible waste of money .. scammers
RESTAURANT#PRICES	terrible waste of money .. scammers
RESTAURANT#GENERAL	i agree that dining at casa la femme is like no other dining experience !
RESTAURANT#GENERAL	i am actually offended to have spent so much money on such a bad experience .
RESTAURANT#PRICES	i am actually offended to have spent so much money on such a bad experience .
RESTAURANT#GENERAL	i literally just got back home after visiting casa la femme and was so offended by my visit felt it necessary to try and warn other diners who value their money and time .
RESTAURANT#PRICES	i literally just got back home after visiting casa la femme and was so offended by my visit felt it necessary to try and warn other diners who value their money and time .
RESTAURANT#GENERAL	our visit their to say the least , was an unpleasant and costly experience !
RESTAURANT#PRICES	our visit their to say the least , was an unpleasant and costly experience !
RESTAURANT#GENERAL	and even more so unpleasant because it was so costly for such an unpleasant experience .
RESTAURANT#PRICES	and even more so unpleasant because it was so costly for such an unpleasant experience .
SERVICE#GENERAL	we did arrive late for our reservation so i can not complain too much about the wait for a table .
SERVICE#GENERAL	although we were told 10 - 15 minutes and it was more like 45 minutes .
RESTAURANT#GENERAL	we were ushered to the bar to wait momentarily and upon arrival were so excited .
AMBIENCE#GENERAL	the place is beautiful !
SERVICE#GENERAL	the hostess was very pleasant .
DRINKS#QUALITY	however , our $ 14 drinks were were horrible !
DRINKS#PRICES	however , our $ 14 drinks were were horrible !
SERVICE#GENERAL	once we finally got a table , despite indicating we wanted an alla carte menu we were pushed into a table that was only price fixed !
RESTAURANT#GENERAL	our experience did not ever get any better .
SERVICE#GENERAL	for each course we waited over 1/2 hour to 45 minutes and were never offered a drink .
SERVICE#GENERAL	we also asked for hooka six times and the waiter kept telling us one minute and never returning with the hooka .
SERVICE#GENERAL	after the 4th time i asked again and the waiter than said after our dinner .
SERVICE#GENERAL	we asked for beverages and never received them .
SERVICE#GENERAL	we asked for sides which the waiter than admitted that he forgot to put in that part of our order .
FOOD#QUALITY	my chicken was inedible as there were so many fatty lumps which i had to keep spitting out into my napkin .
FOOD#QUALITY	i would not expect this for a $ 55 dinner .
FOOD#PRICES	i would not expect this for a $ 55 dinner .
SERVICE#GENERAL	by the time we finished our dinner we still had not received one beverage nor hooka !
SERVICE#GENERAL	what we did do was waste 3 hours being trapped in a table waiting and waiting for food and drinks and hooka .. some of which we never received !
SERVICE#GENERAL	the only beverage we did receive was water in dirty glasses !
SERVICE#GENERAL	to top it all off .. the main reason we came to casa la femme was for the belly dancers and missed the first show as we were not seated yet and the 2nd belly dancer only danced at two tables in the back of casa la femme and never made it around to the other half of casa la femme .
RESTAURANT#MISCELLANEOUS	to top it all off .. the main reason we came to casa la femme was for the belly dancers and missed the first show as we were not seated yet and the 2nd belly dancer only danced at two tables in the back of casa la femme and never made it around to the other half of casa la femme .
FOOD#QUALITY	by the time we left our wallets were empy and so were our stomachs and we missed the show we were supposed to see following our dinner , which would have been acceptable if we got to enjoy the experience of good food and belly dancers !
RESTAURANT#PRICES	by the time we left our wallets were empy and so were our stomachs and we missed the show we were supposed to see following our dinner , which would have been acceptable if we got to enjoy the experience of good food and belly dancers !
RESTAURANT#MISCELLANEOUS	by the time we left our wallets were empy and so were our stomachs and we missed the show we were supposed to see following our dinner , which would have been acceptable if we got to enjoy the experience of good food and belly dancers !
FOOD#QUALITY	if it seemed possible to do so while there i would have fought my bill since my dinner portion of our dinner was inedible !
RESTAURANT#PRICES	if it seemed possible to do so while there i would have fought my bill since my dinner portion of our dinner was inedible !
RESTAURANT#GENERAL	i have never left a restaurant feeling as if i was abused , and wasted my hard earned money .
RESTAURANT#PRICES	i have never left a restaurant feeling as if i was abused , and wasted my hard earned money .
RESTAURANT#GENERAL	my husbands birthday and my sons was not as it was intended ... and we drove two hours to spend too much money to be treated terribly !
RESTAURANT#PRICES	my husbands birthday and my sons was not as it was intended ... and we drove two hours to spend too much money to be treated terribly !
SERVICE#GENERAL	my husbands birthday and my sons was not as it was intended ... and we drove two hours to spend too much money to be treated terribly !
RESTAURANT#GENERAL	i wish i could be refunded !
RESTAURANT#MISCELLANEOUS	do n't go with a larger group than 4 !
SERVICE#GENERAL	'' at first we were a little taken aback , as this seemed to present a problem , although the restaurant looked fairly empty , but they hastily put the table together for us .
FOOD#STYLE_OPTIONS	the menu is fairly simple without much descriptions .
DRINKS#STYLE_OPTIONS	there was no tap beer that evening , which was a disappointment .
DRINKS#STYLE_OPTIONS	not much of a selection of bottled beer either , we went with brahma .
FOOD#QUALITY	the appetizers we ordered were served quickly - an order of fried oysters and clams were delicious but a tiny portion ( maybe 3 of each ) .
FOOD#STYLE_OPTIONS	the appetizers we ordered were served quickly - an order of fried oysters and clams were delicious but a tiny portion ( maybe 3 of each ) .
SERVICE#GENERAL	the appetizers we ordered were served quickly - an order of fried oysters and clams were delicious but a tiny portion ( maybe 3 of each ) .
FOOD#STYLE_OPTIONS	the lobster knuckles ( special of the day ) were ok , but pretty tasteless .
FOOD#QUALITY	the lobster knuckles ( special of the day ) were ok , but pretty tasteless .
FOOD#STYLE_OPTIONS	"i believe there were 2 shrimp in the "" salt encrusted shrimp "" appetizer ."
SERVICE#GENERAL	she replied `` well it would be more convenient for us if you ordered now , since you are a larger party , and it might get crowded .
SERVICE#GENERAL	the food arrived in about 15 minutes .
FOOD#QUALITY	i had the thai style fried sea bass ... which was very good .
FOOD#QUALITY	everyone seemed generally happy with their food , except my brother who had the grilled mahi mahi , seemingly drenched in grapfruit juice !
FOOD#STYLE_OPTIONS	everyone seemed generally happy with their food , except my brother who had the grilled mahi mahi , seemingly drenched in grapfruit juice !
FOOD#QUALITY	i heard the lobster roll was excellent .
SERVICE#GENERAL	they seemed to continue to rush us along , taking plates without asking if we were done ( my sister still had her fork in hand ) .
FOOD#QUALITY	all in all the food was good - a little on the expensive side , but fresh .
FOOD#PRICES	all in all the food was good - a little on the expensive side , but fresh .
SERVICE#GENERAL	service not the friendliest to our `` large party '' !
RESTAURANT#GENERAL	probably would not go back here .
FOOD#QUALITY	great indian food
FOOD#QUALITY	food was amazing - i love indian food and eat it quite regularly , but i can say this is one of the best i 've had .
FOOD#STYLE_OPTIONS	very `` normal indian food '' , but done really well .
FOOD#QUALITY	very `` normal indian food '' , but done really well .
RESTAURANT#GENERAL	i have it a 4 instead of 5 because of the price ( just chicken tikka masala - no bread of rice - is $ 25 ) , which i would expect at a upscale indian restaurant but this place does n't have an upscale feel .
RESTAURANT#PRICES	i have it a 4 instead of 5 because of the price ( just chicken tikka masala - no bread of rice - is $ 25 ) , which i would expect at a upscale indian restaurant but this place does n't have an upscale feel .
FOOD#PRICES	i have it a 4 instead of 5 because of the price ( just chicken tikka masala - no bread of rice - is $ 25 ) , which i would expect at a upscale indian restaurant but this place does n't have an upscale feel .
AMBIENCE#GENERAL	i have it a 4 instead of 5 because of the price ( just chicken tikka masala - no bread of rice - is $ 25 ) , which i would expect at a upscale indian restaurant but this place does n't have an upscale feel .
SERVICE#GENERAL	also , waiters try to push more food on you , like suggest things as if they are complimentary when they actually cost $ .
SERVICE#GENERAL	i do n't appreciate places or people that try to drive up the bill without the patron 's knowledge so that was a huge turnoff ( more than the price ) .
RESTAURANT#PRICES	i do n't appreciate places or people that try to drive up the bill without the patron 's knowledge so that was a huge turnoff ( more than the price ) .
FOOD#QUALITY	but if you 're prepared to spend some $ and remember to ask if something they offer is complimentary , then this is the place to go for indian food
RESTAURANT#PRICES	but if you 're prepared to spend some $ and remember to ask if something they offer is complimentary , then this is the place to go for indian food
RESTAURANT#GENERAL	one of the best
RESTAURANT#GENERAL	bukhara grill , the tagline says it all .. `` indian spice rave ''
FOOD#PRICES	the lunch buffet is expensive but is deff worth it .
FOOD#QUALITY	the lunch buffet is expensive but is deff worth it .
SERVICE#GENERAL	we have gone for dinner only a few times but the same great quality and service is given .
FOOD#QUALITY	we have gone for dinner only a few times but the same great quality and service is given .
RESTAURANT#GENERAL	bukhara is on my top 5 indian places in nyc
RESTAURANT#GENERAL	wretched and retching
FOOD#QUALITY	i have never been so disgusted by both food an service .
SERVICE#GENERAL	i have never been so disgusted by both food an service .
SERVICE#GENERAL	for starters they delivered us someone else 's order .
FOOD#QUALITY	however , once i received my predictably mediocre order of what dokebi thinks passes as korean fair , ( sometimes you have to settle when it 's your only option ) , i got through about half my kimchee before i found a piece of random lettuce accompanied by a far more disgusting , slimy , clearly bad piece of fish skin .
FOOD#QUALITY	my main concern was the sanity of the food that was being sent out to myself and others , but i would be lying is i said that as someone who has worked in restaurants since the age of fifteen i was expecting at least a minimal effort on the part of they to amend the situation .
SERVICE#GENERAL	my main concern was the sanity of the food that was being sent out to myself and others , but i would be lying is i said that as someone who has worked in restaurants since the age of fifteen i was expecting at least a minimal effort on the part of they to amend the situation .
SERVICE#GENERAL	none was made so i hung up .
FOOD#QUALITY	less than three minutes passed before i found myself doubled over the toilet .
FOOD#QUALITY	my girlfriend , being slightly more aggressive , and having been equally disgusted causing her to throw out the remainder of her barely eaten meal , called back only to be informed that i was probably wrong and that it was most likely an oyster , and that we were also blacklisted from they .
SERVICE#GENERAL	my girlfriend , being slightly more aggressive , and having been equally disgusted causing her to throw out the remainder of her barely eaten meal , called back only to be informed that i was probably wrong and that it was most likely an oyster , and that we were also blacklisted from they .
RESTAURANT#GENERAL	it was n't as if this restaurant had any major bragging points before hand , but now it 's simply repulsive .
FOOD#QUALITY	eat at your own risk .
AMBIENCE#GENERAL	gorgeous place ideal for a romantic dinner
RESTAURANT#MISCELLANEOUS	gorgeous place ideal for a romantic dinner
FOOD#QUALITY	i book a gorgeous white organza tent which included a four course prix fix menu which we enjoyed a lot .
AMBIENCE#GENERAL	i book a gorgeous white organza tent which included a four course prix fix menu which we enjoyed a lot .
SERVICE#GENERAL	the service was spectacular as the waiter knew everything about the menu and his recommendations were amazing !
RESTAURANT#MISCELLANEOUS	i completely recommend casa la femme for any special occasion and to really impress your date .
RESTAURANT#GENERAL	more williamsburg garbage
SERVICE#GENERAL	the dishes came out around 5 minutes apart .
FOOD#QUALITY	the bibimbap was average , but the stone bowl was n't even close to sizzling .
FOOD#STYLE_OPTIONS	the bibimbap was average , but the stone bowl was n't even close to sizzling .
FOOD#PRICES	too bad i had paid an extra $ 2 for the stone bowl .
FOOD#QUALITY	the nakgi - bokum was horrible .
FOOD#QUALITY	easily the worst stir - fried squid i 've ever tasted .
FOOD#QUALITY	the sauce tasted more like chinese fast food than decent korean .
FOOD#QUALITY	the side dishes were passable , and i did get a refill upon request .
FOOD#STYLE_OPTIONS	the side dishes were passable , and i did get a refill upon request .
SERVICE#GENERAL	the real problem i had with this place was the complete lack of service .
SERVICE#GENERAL	she just nodded and walked off .
SERVICE#GENERAL	as to my comment about the food , no apology or acknowledgment was made .
FOOD#QUALITY	my wife had barely touched that mess of a dish .
SERVICE#GENERAL	we were charged full price .
RESTAURANT#GENERAL	lives up to the hype
RESTAURANT#MISCELLANEOUS	we 've tried before but it always packed and does n't take reservations .
RESTAURANT#GENERAL	it was well worth the wait .
FOOD#QUALITY	the wife had the risotto which was amazing .
FOOD#STYLE_OPTIONS	it does n't look appetizing as it 's covered in squid ink and it turns your lips and teeth black , but the taste was phenomenal .
FOOD#QUALITY	it does n't look appetizing as it 's covered in squid ink and it turns your lips and teeth black , but the taste was phenomenal .
FOOD#QUALITY	the farro salad and the mashed yukon potatoes were also extremely tasty .
RESTAURANT#GENERAL	i love margherita pizza -- i looove east village pizza
FOOD#QUALITY	i love margherita pizza -- i looove east village pizza
RESTAURANT#GENERAL	love this place , every time we are in the city this is one of the places we always go .
FOOD#QUALITY	a quintessential slice of nyc pizza .
FOOD#QUALITY	the crust has a great bite and a good chew , the sauce is light with a nice acidity to it , the salt from the cheese is great , really heightens the flavor of all the other components .
FOOD#QUALITY	personally i like the margherita pizza better , but the margherita pizza are all good .
AMBIENCE#GENERAL	possibly the most romantic restaurant in the city
RESTAURANT#GENERAL	this is undoubtedly my favorite modern japanese brasserie ( that do n't serve sushi ) , and in my opinion , one of the most romantic restaurants in the city !
AMBIENCE#GENERAL	this is undoubtedly my favorite modern japanese brasserie ( that do n't serve sushi ) , and in my opinion , one of the most romantic restaurants in the city !
LOCATION#GENERAL	not only is it an adventure getting to this somewhat hidden spot , once you enter the unmarked wooden doors , the zen and intimate décor will make you feel like you 're no longer in the city .
AMBIENCE#GENERAL	not only is it an adventure getting to this somewhat hidden spot , once you enter the unmarked wooden doors , the zen and intimate décor will make you feel like you 're no longer in the city .
AMBIENCE#GENERAL	if you 're planning to come here , make sure that your date is someone whom you really like since you 'll be ushered to private booths where there will be no people or food watching ( choose the ones on the ground level that have glass ceilings so you may see the stars in the sky ! ) .
AMBIENCE#GENERAL	it 's just you and your date and an occasional cute ` excuse me ' before the waiter opens the little curtain to your booth !
SERVICE#GENERAL	it 's just you and your date and an occasional cute ` excuse me ' before the waiter opens the little curtain to your booth !
FOOD#PRICES	my party had the bbe $ 29 fixe prix menu , which was such a wonderful deal since it also came with a flight of sake !
FOOD#STYLE_OPTIONS	my party had the bbe $ 29 fixe prix menu , which was such a wonderful deal since it also came with a flight of sake !
FOOD#QUALITY	we started off with a delightful sashimi amuse bouche .
FOOD#QUALITY	i picked the grilled black cod as my entree , which i absolutely devoured while someone commented that the grilled salmon dish was better .
DRINKS#QUALITY	the sake 's complimented the courses very well and is successfully easing me into the sake world .
FOOD#QUALITY	for desserts , we tried the frozen black sesame mousse ( interesting but not extraordinary ) and matcha ( powdered green tea ) and blueberry cheesecake , which was phenomenal .
RESTAURANT#GENERAL	maybe it was the great company ( i had friends visiting from philly -- yes , it was not a date this time ) or the super reasonable price point , but i just ca n't say enough good things about this brasserie .
RESTAURANT#PRICES	maybe it was the great company ( i had friends visiting from philly -- yes , it was not a date this time ) or the super reasonable price point , but i just ca n't say enough good things about this brasserie .
RESTAURANT#GENERAL	i do n't usually visit the same establishment more than once , what more twice , but i 'll come to zenkichi anytime for a quiet , unhurried and memorable dinner .
AMBIENCE#GENERAL	i do n't usually visit the same establishment more than once , what more twice , but i 'll come to zenkichi anytime for a quiet , unhurried and memorable dinner .
RESTAURANT#GENERAL	terrible would be a compliment !
SERVICE#GENERAL	the service leaves much to be desired , from feeling like you are rushed the place your order , to being ignored the rest of the night .
SERVICE#GENERAL	we paid a fixed pricce but got nothing ! !
SERVICE#GENERAL	we never ate because by close to 2 in the monring we were not served and were too upset ad tired to start eating .
SERVICE#GENERAL	they are extremely rude , not even apologizing for the service and handing us a bill well over $ 500 for some drinks adn their pita bread !
DRINKS#PRICES	they are extremely rude , not even apologizing for the service and handing us a bill well over $ 500 for some drinks adn their pita bread !
FOOD#PRICES	they are extremely rude , not even apologizing for the service and handing us a bill well over $ 500 for some drinks adn their pita bread !
RESTAURANT#GENERAL	stay away
FOOD#QUALITY	great shabu shabu
FOOD#QUALITY	i tried a couple other dishes but was n't too impressed .
FOOD#QUALITY	but for the shabu shabu , you wo n't find much better in ny .
FOOD#QUALITY	the meat is fresh , the sauces are great , you get kimchi and a salad free with your meal and service is good too .
SERVICE#GENERAL	the meat is fresh , the sauces are great , you get kimchi and a salad free with your meal and service is good too .
FOOD#STYLE_OPTIONS	the meat is fresh , the sauces are great , you get kimchi and a salad free with your meal and service is good too .
FOOD#PRICES	the meat is fresh , the sauces are great , you get kimchi and a salad free with your meal and service is good too .
FOOD#QUALITY	dokebi gives williamsburg the right one - two punch of classic korean food and fusion twists like pork belly tacos .
FOOD#QUALITY	the hot dogs are good , yes , but the reason to get over here is the fantastic pork croquette sandwich , perfect on its supermarket squishy bun .
LOCATION#GENERAL	restaurant with a view
FOOD#QUALITY	the food tasted very good .
FOOD#QUALITY	the family seafood entree was very good .
FOOD#QUALITY	the main entree was also very good .
FOOD#QUALITY	price is high but the food is good , so i would come back again .
FOOD#PRICES	price is high but the food is good , so i would come back again .
RESTAURANT#GENERAL	price is high but the food is good , so i would come back again .
RESTAURANT#GENERAL	this place does n't make any sense
RESTAURANT#GENERAL	just want to warn you all - do n't waste your time and money .
AMBIENCE#GENERAL	this place has totally weird decor , stairs going up with mirrored walls - i am surprised how no one yet broke their head or fall off the stairs - mirrored walls make you dizzy and delusional ...
AMBIENCE#GENERAL	this place is not inviting and the food is totally weird .
FOOD#QUALITY	this place is not inviting and the food is totally weird .
FOOD#STYLE_OPTIONS	the concept of japanese tapas is newly created and clearly does n't work .
FOOD#QUALITY	the food they serve is not comforting , not appetizing and uncooked .
FOOD#QUALITY	good food
FOOD#QUALITY	the food was great and tasty , but the sitting space was too small , i do n't like being cramp in a corner .
AMBIENCE#GENERAL	the food was great and tasty , but the sitting space was too small , i do n't like being cramp in a corner .
RESTAURANT#GENERAL	over all it was a very nice romantic place .
AMBIENCE#GENERAL	over all it was a very nice romantic place .
RESTAURANT#GENERAL	a coworker and i tried pacifico after work a few fridays and loved it .
AMBIENCE#GENERAL	the atmosphere was great .
FOOD#QUALITY	the food we ordered was excellent , although i would n't say the margaritas were anything to write home about .
DRINKS#QUALITY	the food we ordered was excellent , although i would n't say the margaritas were anything to write home about .
SERVICE#GENERAL	our waitress was n't mean , but not especially warm or attentive either .
RESTAURANT#GENERAL	i must say i am surprised by the bad reviews of it earlier in the year , though .
AMBIENCE#GENERAL	regardless , we 'll be back and ca n't wait to visit in the summer to take advantage of the patio .
RESTAURANT#GENERAL	regardless , we 'll be back and ca n't wait to visit in the summer to take advantage of the patio .
RESTAURANT#GENERAL	dumbfoundingly poor
RESTAURANT#GENERAL	this was , from start to finish , a mind - bogglingly uncomfortable experience .
SERVICE#GENERAL	lexicographers take note : a new and fascinating definition of rudeness is alive and flourishing right here in brooklyn .
SERVICE#GENERAL	the servers at flatbush farm appear to have perfected that ghastly technique of making you feel guilty and ashamed for deigning to attract their attention .
SERVICE#GENERAL	polite acknowledgement is out ;
SERVICE#GENERAL	supercilious scorn is in .
SERVICE#GENERAL	and how many times can you pick up the same perfectly aligned set of napkins , inspect them vapidly and plonk them down in exactly the same place instead of venturing a glance at people who are there to help you make the rent ?
SERVICE#GENERAL	a different server enhanced the fun , dumping our entrees in front of us halfway through our appetizer ( which was delicious ) .
FOOD#QUALITY	a different server enhanced the fun , dumping our entrees in front of us halfway through our appetizer ( which was delicious ) .
FOOD#QUALITY	overall the food quality was pretty good , though i hear the salmon is much better when it has n't sat cooling in front of the guest .
SERVICE#GENERAL	overall the food quality was pretty good , though i hear the salmon is much better when it has n't sat cooling in front of the guest .
AMBIENCE#GENERAL	the place has a nice fit - out , some attractive furnishings and , from what i could tell , a reasonable wine list ( i was given the food menu when i asked for the carte des vins )
DRINKS#STYLE_OPTIONS	the place has a nice fit - out , some attractive furnishings and , from what i could tell , a reasonable wine list ( i was given the food menu when i asked for the carte des vins )
SERVICE#GENERAL	the place has a nice fit - out , some attractive furnishings and , from what i could tell , a reasonable wine list ( i was given the food menu when i asked for the carte des vins )
RESTAURANT#PRICES	at $ 120 for two people , however , this in no way represents value , unless you 're looking to pay by the hour for passive - aggressive torture .
RESTAURANT#GENERAL	at $ 120 for two people , however , this in no way represents value , unless you 're looking to pay by the hour for passive - aggressive torture .
